date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:20:01	9064/9064	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20May%202023%2020:20:02%20GMT	https://www.w3schools.com/css/scipy/	D:/css-docs/CSS/www.w3schools.com/css/scipy/index.html	(from https://www.w3schools.com/css/default.asp)
22:20:01	52679/52679	---M-Z	200	added ('OK')	application/javascript	etag:%22010c44ee47cd91:0+gzip%22	https://www.w3schools.com/lib/user-session.js?v=1.0.28	D:/css-docs/CSS/www.w3schools.com/lib/user-session0ca8.js	(from https://www.w3schools.com/css/default.asp)
22:20:02	19401/19401	---M-Z	200	added ('OK')	application/javascript	etag:%22010c44ee47cd91:0+gzip%22	https://www.w3schools.com/lib/my-learning.js?v=1.0.19	D:/css-docs/CSS/www.w3schools.com/lib/my-learning17d3.js	(from https://www.w3schools.com/css/default.asp)
22:20:03	103532/103532	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:58:08%20GMT	https://www.w3schools.com/css/css_rwd_intro.asp	D:/css-docs/CSS/www.w3schools.com/css/css_rwd_intro.html	(from https://www.w3schools.com/css/default.asp)
22:20:03	112043/112043	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:11:29%20GMT	https://www.w3schools.com/css/css_exercises.asp	D:/css-docs/CSS/www.w3schools.com/css/css_exercises.html	(from https://www.w3schools.com/css/default.asp)
22:20:04	112035/112035	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:08:40%20GMT	https://www.w3schools.com/css/css_quiz.asp	D:/css-docs/CSS/www.w3schools.com/css/css_quiz.html	(from https://www.w3schools.com/css/default.asp)
22:20:04	103598/103598	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:45:15%20GMT	https://www.w3schools.com/css/css_intro.asp	D:/css-docs/CSS/www.w3schools.com/css/css_intro.html	(from https://www.w3schools.com/css/default.asp)
22:20:05	102372/102372	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:44:22%20GMT	https://www.w3schools.com/css/css_syntax.asp	D:/css-docs/CSS/www.w3schools.com/css/css_syntax.html	(from https://www.w3schools.com/css/default.asp)
22:20:05	108630/108630	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:57%20GMT	https://www.w3schools.com/css/css_selectors.asp	D:/css-docs/CSS/www.w3schools.com/css/css_selectors.html	(from https://www.w3schools.com/css/default.asp)
22:20:05	108727/108727	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:45:04%20GMT	https://www.w3schools.com/css/css_howto.asp	D:/css-docs/CSS/www.w3schools.com/css/css_howto.html	(from https://www.w3schools.com/css/default.asp)
22:20:06	103498/103498	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:50:03%20GMT	https://www.w3schools.com/css/css_comments.asp	D:/css-docs/CSS/www.w3schools.com/css/css_comments.html	(from https://www.w3schools.com/css/default.asp)
22:20:06	106948/106948	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:54:43%20GMT	https://www.w3schools.com/css/css_colors.asp	D:/css-docs/CSS/www.w3schools.com/css/css_colors.html	(from https://www.w3schools.com/css/default.asp)
22:20:06	111392/111392	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:10:01%20GMT	https://www.w3schools.com/css/css_colors_rgb.asp	D:/css-docs/CSS/www.w3schools.com/css/css_colors_rgb.html	(from https://www.w3schools.com/css/default.asp)
22:20:07	107593/107593	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:17:21%20GMT	https://www.w3schools.com/css/css_colors_hex.asp	D:/css-docs/CSS/www.w3schools.com/css/css_colors_hex.html	(from https://www.w3schools.com/css/default.asp)
22:20:08	114285/114285	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:17:55%20GMT	https://www.w3schools.com/css/css_colors_hsl.asp	D:/css-docs/CSS/www.w3schools.com/css/css_colors_hsl.html	(from https://www.w3schools.com/css/default.asp)
22:20:08	106905/106905	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:46:08%20GMT	https://www.w3schools.com/css/css_background.asp	D:/css-docs/CSS/www.w3schools.com/css/css_background.html	(from https://www.w3schools.com/css/default.asp)
22:20:08	102731/102731	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:21%20GMT	https://www.w3schools.com/css/css_background_image.asp	D:/css-docs/CSS/www.w3schools.com/css/css_background_image.html	(from https://www.w3schools.com/css/default.asp)
22:20:09	104072/104072	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:07:23%20GMT	https://www.w3schools.com/css/css_background_repeat.asp	D:/css-docs/CSS/www.w3schools.com/css/css_background_repeat.html	(from https://www.w3schools.com/css/default.asp)
22:20:09	102534/102534	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:10:05%20GMT	https://www.w3schools.com/css/css_background_attachment.asp	D:/css-docs/CSS/www.w3schools.com/css/css_background_attachment.html	(from https://www.w3schools.com/css/default.asp)
22:20:09	104890/104890	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:04:47%20GMT	https://www.w3schools.com/css/css_background_shorthand.asp	D:/css-docs/CSS/www.w3schools.com/css/css_background_shorthand.html	(from https://www.w3schools.com/css/default.asp)
22:20:10	104930/104930	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:48:23%20GMT	https://www.w3schools.com/css/css_border.asp	D:/css-docs/CSS/www.w3schools.com/css/css_border.html	(from https://www.w3schools.com/css/default.asp)
22:20:10	103132/103132	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:56:31%20GMT	https://www.w3schools.com/css/css_border_width.asp	D:/css-docs/CSS/www.w3schools.com/css/css_border_width.html	(from https://www.w3schools.com/css/default.asp)
22:20:10	104621/104621	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:56:43%20GMT	https://www.w3schools.com/css/css_border_color.asp	D:/css-docs/CSS/www.w3schools.com/css/css_border_color.html	(from https://www.w3schools.com/css/default.asp)
22:20:11	103971/103971	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:02:04%20GMT	https://www.w3schools.com/css/css_border_sides.asp	D:/css-docs/CSS/www.w3schools.com/css/css_border_sides.html	(from https://www.w3schools.com/css/default.asp)
22:20:11	102870/102870	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:15:34%20GMT	https://www.w3schools.com/css/css_border_shorthand.asp	D:/css-docs/CSS/www.w3schools.com/css/css_border_shorthand.html	(from https://www.w3schools.com/css/default.asp)
22:20:11	106928/106928	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:10:48%20GMT	https://www.w3schools.com/css/css_border_rounded.asp	D:/css-docs/CSS/www.w3schools.com/css/css_border_rounded.html	(from https://www.w3schools.com/css/default.asp)
22:20:12	107808/107808	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:47:54%20GMT	https://www.w3schools.com/css/css_margin.asp	D:/css-docs/CSS/www.w3schools.com/css/css_margin.html	(from https://www.w3schools.com/css/default.asp)
22:20:12	103553/103553	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:16:27%20GMT	https://www.w3schools.com/css/css_margin_collapse.asp	D:/css-docs/CSS/www.w3schools.com/css/css_margin_collapse.html	(from https://www.w3schools.com/css/default.asp)
22:20:12	109835/109835	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:45:59%20GMT	https://www.w3schools.com/css/css_padding.asp	D:/css-docs/CSS/www.w3schools.com/css/css_padding.html	(from https://www.w3schools.com/css/default.asp)
22:20:13	108851/108851	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:52:12%20GMT	https://www.w3schools.com/css/css_dimension.asp	D:/css-docs/CSS/www.w3schools.com/css/css_dimension.html	(from https://www.w3schools.com/css/default.asp)
22:20:13	107170/107170	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:47:55%20GMT	https://www.w3schools.com/css/css_boxmodel.asp	D:/css-docs/CSS/www.w3schools.com/css/css_boxmodel.html	(from https://www.w3schools.com/css/default.asp)
22:20:13	107082/107082	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:52:24%20GMT	https://www.w3schools.com/css/css_outline.asp	D:/css-docs/CSS/www.w3schools.com/css/css_outline.html	(from https://www.w3schools.com/css/default.asp)
22:20:14	102643/102643	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:43:13%20GMT	https://www.w3schools.com/css/css_outline_width.asp	D:/css-docs/CSS/www.w3schools.com/css/css_outline_width.html	(from https://www.w3schools.com/css/default.asp)
22:20:14	104084/104084	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:45:24%20GMT	https://www.w3schools.com/css/css_outline_color.asp	D:/css-docs/CSS/www.w3schools.com/css/css_outline_color.html	(from https://www.w3schools.com/css/default.asp)
22:20:15	102204/102204	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:45:30%20GMT	https://www.w3schools.com/css/css_outline_shorthand.asp	D:/css-docs/CSS/www.w3schools.com/css/css_outline_shorthand.html	(from https://www.w3schools.com/css/default.asp)
22:20:15	104387/104387	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:26:41%20GMT	https://www.w3schools.com/css/css_outline_offset.asp	D:/css-docs/CSS/www.w3schools.com/css/css_outline_offset.html	(from https://www.w3schools.com/css/default.asp)
22:20:15	103630/103630	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:44:59%20GMT	https://www.w3schools.com/css/css_text.asp	D:/css-docs/CSS/www.w3schools.com/css/css_text.html	(from https://www.w3schools.com/css/default.asp)
22:20:16	105646/105646	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:53:08%20GMT	https://www.w3schools.com/css/css_text_align.asp	D:/css-docs/CSS/www.w3schools.com/css/css_text_align.html	(from https://www.w3schools.com/css/default.asp)
22:20:16	107811/107811	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:05:14%20GMT	https://www.w3schools.com/css/css_text_decoration.asp	D:/css-docs/CSS/www.w3schools.com/css/css_text_decoration.html	(from https://www.w3schools.com/css/default.asp)
22:20:17	101892/101892	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:21:21%20GMT	https://www.w3schools.com/css/css_text_transformation.asp	D:/css-docs/CSS/www.w3schools.com/css/css_text_transformation.html	(from https://www.w3schools.com/css/default.asp)
22:20:17	104881/104881	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:03:43%20GMT	https://www.w3schools.com/css/css_text_spacing.asp	D:/css-docs/CSS/www.w3schools.com/css/css_text_spacing.html	(from https://www.w3schools.com/css/default.asp)
22:20:18	105287/105287	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:14:09%20GMT	https://www.w3schools.com/css/css_text_shadow.asp	D:/css-docs/CSS/www.w3schools.com/css/css_text_shadow.html	(from https://www.w3schools.com/css/default.asp)
22:20:18	105363/105363	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:47:01%20GMT	https://www.w3schools.com/css/css_font.asp	D:/css-docs/CSS/www.w3schools.com/css/css_font.html	(from https://www.w3schools.com/css/default.asp)
22:20:19	108606/108606	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:18:01%20GMT	https://www.w3schools.com/css/css_font_websafe.asp	D:/css-docs/CSS/www.w3schools.com/css/css_font_websafe.html	(from https://www.w3schools.com/css/default.asp)
22:20:19	105799/105799	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:26:35%20GMT	https://www.w3schools.com/css/css_font_fallbacks.asp	D:/css-docs/CSS/www.w3schools.com/css/css_font_fallbacks.html	(from https://www.w3schools.com/css/default.asp)
22:20:19	102753/102753	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:10:15%20GMT	https://www.w3schools.com/css/css_font_style.asp	D:/css-docs/CSS/www.w3schools.com/css/css_font_style.html	(from https://www.w3schools.com/css/default.asp)
22:20:19	105451/105451	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:48:50%20GMT	https://www.w3schools.com/css/css_font_size.asp	D:/css-docs/CSS/www.w3schools.com/css/css_font_size.html	(from https://www.w3schools.com/css/default.asp)
22:20:20	109711/109711	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:58:53%20GMT	https://www.w3schools.com/css/css_font_google.asp	D:/css-docs/CSS/www.w3schools.com/css/css_font_google.html	(from https://www.w3schools.com/css/default.asp)
22:20:20	114288/114288	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:32:12%20GMT	https://www.w3schools.com/css/css_font_pairings.asp	D:/css-docs/CSS/www.w3schools.com/css/css_font_pairings.html	(from https://www.w3schools.com/css/default.asp)
22:20:20	103781/103781	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:32:12%20GMT	https://www.w3schools.com/css/css_font_shorthand.asp	D:/css-docs/CSS/www.w3schools.com/css/css_font_shorthand.html	(from https://www.w3schools.com/css/default.asp)
22:20:21	106923/106923	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:49%20GMT	https://www.w3schools.com/css/css_icons.asp	D:/css-docs/CSS/www.w3schools.com/css/css_icons.html	(from https://www.w3schools.com/css/default.asp)
22:20:21	109858/109858	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:52:58%20GMT	https://www.w3schools.com/css/css_link.asp	D:/css-docs/CSS/www.w3schools.com/css/css_link.html	(from https://www.w3schools.com/css/default.asp)
22:20:22	110361/110361	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:48%20GMT	https://www.w3schools.com/css/css_list.asp	D:/css-docs/CSS/www.w3schools.com/css/css_list.html	(from https://www.w3schools.com/css/default.asp)
22:20:22	106141/106141	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:50:57%20GMT	https://www.w3schools.com/css/css_table.asp	D:/css-docs/CSS/www.w3schools.com/css/css_table.html	(from https://www.w3schools.com/css/default.asp)
22:20:22	102886/102886	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:15:44%20GMT	https://www.w3schools.com/css/css_table_size.asp	D:/css-docs/CSS/www.w3schools.com/css/css_table_size.html	(from https://www.w3schools.com/css/default.asp)
22:20:23	104085/104085	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:06:34%20GMT	https://www.w3schools.com/css/css_table_align.asp	D:/css-docs/CSS/www.w3schools.com/css/css_table_align.html	(from https://www.w3schools.com/css/default.asp)
22:20:23	106175/106175	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:06:51%20GMT	https://www.w3schools.com/css/css_table_style.asp	D:/css-docs/CSS/www.w3schools.com/css/css_table_style.html	(from https://www.w3schools.com/css/default.asp)
22:20:23	107418/107418	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:26:17%20GMT	https://www.w3schools.com/css/css_table_responsive.asp	D:/css-docs/CSS/www.w3schools.com/css/css_table_responsive.html	(from https://www.w3schools.com/css/default.asp)
22:20:24	109719/109719	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:01%20GMT	https://www.w3schools.com/css/css_display_visibility.asp	D:/css-docs/CSS/www.w3schools.com/css/css_display_visibility.html	(from https://www.w3schools.com/css/default.asp)
22:20:24	102901/102901	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:02:38%20GMT	https://www.w3schools.com/css/css_max-width.asp	D:/css-docs/CSS/www.w3schools.com/css/css_max-width.html	(from https://www.w3schools.com/css/default.asp)
22:20:24	111774/111774	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:44:29%20GMT	https://www.w3schools.com/css/css_positioning.asp	D:/css-docs/CSS/www.w3schools.com/css/css_positioning.html	(from https://www.w3schools.com/css/default.asp)
22:20:25	106975/106975	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:09:53%20GMT	https://www.w3schools.com/css/css_z-index.asp	D:/css-docs/CSS/www.w3schools.com/css/css_z-index.html	(from https://www.w3schools.com/css/default.asp)
22:20:25	110075/110075	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:55:56%20GMT	https://www.w3schools.com/css/css_overflow.asp	D:/css-docs/CSS/www.w3schools.com/css/css_overflow.html	(from https://www.w3schools.com/css/default.asp)
22:20:25	106768/106768	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:52%20GMT	https://www.w3schools.com/css/css_float.asp	D:/css-docs/CSS/www.w3schools.com/css/css_float.html	(from https://www.w3schools.com/css/default.asp)
22:20:26	104573/104573	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:18:47%20GMT	https://www.w3schools.com/css/css_float_clear.asp	D:/css-docs/CSS/www.w3schools.com/css/css_float_clear.html	(from https://www.w3schools.com/css/default.asp)
22:20:26	110590/110590	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:22:43%20GMT	https://www.w3schools.com/css/css_float_examples.asp	D:/css-docs/CSS/www.w3schools.com/css/css_float_examples.html	(from https://www.w3schools.com/css/default.asp)
22:20:27	105299/105299	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:54:51%20GMT	https://www.w3schools.com/css/css_inline-block.asp	D:/css-docs/CSS/www.w3schools.com/css/css_inline-block.html	(from https://www.w3schools.com/css/default.asp)
22:20:27	111841/111841	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:02%20GMT	https://www.w3schools.com/css/css_align.asp	D:/css-docs/CSS/www.w3schools.com/css/css_align.html	(from https://www.w3schools.com/css/default.asp)
22:20:27	106571/106571	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:03:27%20GMT	https://www.w3schools.com/css/css_combinators.asp	D:/css-docs/CSS/www.w3schools.com/css/css_combinators.html	(from https://www.w3schools.com/css/default.asp)
22:20:28	116474/116474	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:57:17%20GMT	https://www.w3schools.com/css/css_pseudo_classes.asp	D:/css-docs/CSS/www.w3schools.com/css/css_pseudo_classes.html	(from https://www.w3schools.com/css/default.asp)
22:20:28	117297/117297	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:54:25%20GMT	https://www.w3schools.com/css/css_pseudo_elements.asp	D:/css-docs/CSS/www.w3schools.com/css/css_pseudo_elements.html	(from https://www.w3schools.com/css/default.asp)
22:20:28	110474/110474	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:54:58%20GMT	https://www.w3schools.com/css/css_image_transparency.asp	D:/css-docs/CSS/www.w3schools.com/css/css_image_transparency.html	(from https://www.w3schools.com/css/default.asp)
22:20:29	106163/106163	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:45:52%20GMT	https://www.w3schools.com/css/css_navbar.asp	D:/css-docs/CSS/www.w3schools.com/css/css_navbar.html	(from https://www.w3schools.com/css/default.asp)
22:20:29	109031/109031	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:02:13%20GMT	https://www.w3schools.com/css/css_navbar_vertical.asp	D:/css-docs/CSS/www.w3schools.com/css/css_navbar_vertical.html	(from https://www.w3schools.com/css/default.asp)
22:20:29	114800/114800	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:49%20GMT	https://www.w3schools.com/css/css_navbar_horizontal.asp	D:/css-docs/CSS/www.w3schools.com/css/css_navbar_horizontal.html	(from https://www.w3schools.com/css/default.asp)
22:20:30	110998/110998	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:53:11%20GMT	https://www.w3schools.com/css/css_dropdowns.asp	D:/css-docs/CSS/www.w3schools.com/css/css_dropdowns.html	(from https://www.w3schools.com/css/default.asp)
22:20:30	108009/108009	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:57:04%20GMT	https://www.w3schools.com/css/css_image_gallery.asp	D:/css-docs/CSS/www.w3schools.com/css/css_image_gallery.html	(from https://www.w3schools.com/css/default.asp)
22:20:30	107065/107065	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:08:13%20GMT	https://www.w3schools.com/css/css_image_sprites.asp	D:/css-docs/CSS/www.w3schools.com/css/css_image_sprites.html	(from https://www.w3schools.com/css/default.asp)
22:20:31	109799/109799	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:07:34%20GMT	https://www.w3schools.com/css/css_attribute_selectors.asp	D:/css-docs/CSS/www.w3schools.com/css/css_attribute_selectors.html	(from https://www.w3schools.com/css/default.asp)
22:20:31	115872/115872	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:52:22%20GMT	https://www.w3schools.com/css/css_form.asp	D:/css-docs/CSS/www.w3schools.com/css/css_form.html	(from https://www.w3schools.com/css/default.asp)
22:20:31	105923/105923	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:35:57%20GMT	https://www.w3schools.com/css/css_counters.asp	D:/css-docs/CSS/www.w3schools.com/css/css_counters.html	(from https://www.w3schools.com/css/default.asp)
22:20:32	112261/112261	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:58:02%20GMT	https://www.w3schools.com/css/css_website_layout.asp	D:/css-docs/CSS/www.w3schools.com/css/css_website_layout.html	(from https://www.w3schools.com/css/default.asp)
22:20:32	108111/108111	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:37:24%20GMT	https://www.w3schools.com/css/css_units.asp	D:/css-docs/CSS/www.w3schools.com/css/css_units.html	(from https://www.w3schools.com/css/default.asp)
22:20:33	105544/105544	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:56:47%20GMT	https://www.w3schools.com/css/css_important.asp	D:/css-docs/CSS/www.w3schools.com/css/css_important.html	(from https://www.w3schools.com/css/default.asp)
22:20:34	109387/109387	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:20:33%20GMT	https://www.w3schools.com/css/css_specificity.asp	D:/css-docs/CSS/www.w3schools.com/css/css_specificity.html	(from https://www.w3schools.com/css/default.asp)
22:20:34	105206/105206	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:19:26%20GMT	https://www.w3schools.com/css/css_math_functions.asp	D:/css-docs/CSS/www.w3schools.com/css/css_math_functions.html	(from https://www.w3schools.com/css/default.asp)
22:20:34	109000/109000	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:51:49%20GMT	https://www.w3schools.com/css/css3_borders.asp	D:/css-docs/CSS/www.w3schools.com/css/css3_borders.html	(from https://www.w3schools.com/css/default.asp)
22:20:35	108534/108534	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:11:17%20GMT	https://www.w3schools.com/css/css3_border_images.asp	D:/css-docs/CSS/www.w3schools.com/css/css3_border_images.html	(from https://www.w3schools.com/css/default.asp)
22:20:35	112697/112697	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:05:12%20GMT	https://www.w3schools.com/css/css3_backgrounds.asp	D:/css-docs/CSS/www.w3schools.com/css/css3_backgrounds.html	(from https://www.w3schools.com/css/default.asp)
22:20:35	107467/107467	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2020:17:05%20GMT	https://www.w3schools.com/css/css3_colors.asp	D:/css-docs/CSS/www.w3schools.com/css/css3_colors.html	(from https://www.w3schools.com/css/default.asp)
22:20:36	104550/104550	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:36:31%20GMT	https://www.w3schools.com/css/css_colors_keywords.asp	D:/css-docs/CSS/www.w3schools.com/css/css_colors_keywords.html	(from https://www.w3schools.com/css/default.asp)
22:20:36	109922/109922	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2019:52:48%20GMT	https://www.w3schools.com/css/css3_gradients.asp	D:/css-docs/CSS/www.w3schools.com/css/css3_gradients.html	(from https://www.w3schools.com/css/default.asp)
22:20:36	107907/107907	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2016:26:06%20GMT	https://www.w3schools.com/css/css3_gradients_radial.asp	D:/css-docs/CSS/www.w3schools.com/css/css3_gradients_radial.html	(from https://www.w3schools.com/css/default.asp)
