date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:12:43	99241/99241	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:33:19%20GMT	https://www.w3schools.com/mysql/mysql_exists.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_exists.html	(from https://www.w3schools.com/mysql/)
19:12:46	103538/103538	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:03:52%20GMT	https://www.w3schools.com/mysql/mysql_any_all.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_any_all.html	(from https://www.w3schools.com/mysql/)
19:12:46	99700/99700	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:08:18%20GMT	https://www.w3schools.com/mysql/mysql_insert_into_select.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_insert_into_select.html	(from https://www.w3schools.com/mysql/)
19:12:47	98355/98355	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:41:26%20GMT	https://www.w3schools.com/mysql/mysql_case.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_case.html	(from https://www.w3schools.com/mysql/)
19:12:49	97268/97268	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:43:30%20GMT	https://www.w3schools.com/mysql/mysql_ifnull.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_ifnull.html	(from https://www.w3schools.com/mysql/)
19:12:52	99065/99065	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:10:16%20GMT	https://www.w3schools.com/mysql/mysql_comments.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_comments.html	(from https://www.w3schools.com/mysql/)
19:12:54	102809/102809	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:55:04%20GMT	https://www.w3schools.com/mysql/mysql_operators.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_operators.html	(from https://www.w3schools.com/mysql/)
19:12:54	96890/96890	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2014:51:45%20GMT	https://www.w3schools.com/mysql/mysql_create_db.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_create_db.html	(from https://www.w3schools.com/mysql/)
19:12:55	97088/97088	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:32:51%20GMT	https://www.w3schools.com/mysql/mysql_drop_db.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_drop_db.html	(from https://www.w3schools.com/mysql/)
19:12:55	99522/99522	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:15:19%20GMT	https://www.w3schools.com/mysql/mysql_create_table.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_create_table.html	(from https://www.w3schools.com/mysql/)
19:12:56	97107/97107	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2015:25:36%20GMT	https://www.w3schools.com/mysql/mysql_drop_table.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_drop_table.html	(from https://www.w3schools.com/mysql/)
19:12:56	101350/101350	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:01:30%20GMT	https://www.w3schools.com/mysql/mysql_alter.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_alter.html	(from https://www.w3schools.com/mysql/)
19:12:56	97832/97832	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2015:51:17%20GMT	https://www.w3schools.com/mysql/mysql_constraints.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_constraints.html	(from https://www.w3schools.com/mysql/)
19:12:57	98680/98680	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:09:50%20GMT	https://www.w3schools.com/mysql/mysql_notnull.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_notnull.html	(from https://www.w3schools.com/mysql/)
19:12:57	98246/98246	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:04:20%20GMT	https://www.w3schools.com/mysql/mysql_unique.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_unique.html	(from https://www.w3schools.com/mysql/)
19:12:58	98447/98447	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2015:04:51%20GMT	https://www.w3schools.com/mysql/mysql_primarykey.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_primarykey.html	(from https://www.w3schools.com/mysql/)
19:12:58	100019/100019	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:16:12%20GMT	https://www.w3schools.com/mysql/mysql_foreignkey.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_foreignkey.html	(from https://www.w3schools.com/mysql/)
19:12:58	98269/98269	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:08:14%20GMT	https://www.w3schools.com/mysql/mysql_check.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_check.html	(from https://www.w3schools.com/mysql/)
19:12:59	99262/99262	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2014:59:13%20GMT	https://www.w3schools.com/mysql/mysql_default.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_default.html	(from https://www.w3schools.com/mysql/)
19:12:59	97486/97486	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:52:14%20GMT	https://www.w3schools.com/mysql/mysql_create_index.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_create_index.html	(from https://www.w3schools.com/mysql/)
19:13:00	97437/97437	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2015:16:45%20GMT	https://www.w3schools.com/mysql/mysql_autoincrement.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_autoincrement.html	(from https://www.w3schools.com/mysql/)
19:13:00	100873/100873	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:14:22%20GMT	https://www.w3schools.com/mysql/mysql_dates.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_dates.html	(from https://www.w3schools.com/mysql/)
19:13:00	98805/98805	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2015:53:08%20GMT	https://www.w3schools.com/mysql/mysql_view.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_view.html	(from https://www.w3schools.com/mysql/)
19:13:02	104549/104549	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:05:08%20GMT	https://www.w3schools.com/mysql/mysql_datatypes.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/mysql_datatypes.html	(from https://www.w3schools.com/mysql/)
19:13:04	96392/96392	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:30:19%20GMT	https://www.w3schools.com/mysql/func_mysql_ascii.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_ascii.html	(from https://www.w3schools.com/mysql/)
19:13:05	96791/96791	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:30:40%20GMT	https://www.w3schools.com/mysql/func_mysql_char_length.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_char_length.html	(from https://www.w3schools.com/mysql/)
19:13:07	96823/96823	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:29:45%20GMT	https://www.w3schools.com/mysql/func_mysql_character_length.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_character_length.html	(from https://www.w3schools.com/mysql/)
19:13:07	96989/96989	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:03:12%20GMT	https://www.w3schools.com/mysql/func_mysql_concat.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_concat.html	(from https://www.w3schools.com/mysql/)
19:13:08	97257/97257	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2014:57:57%20GMT	https://www.w3schools.com/mysql/func_mysql_concat_ws.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_concat_ws.html	(from https://www.w3schools.com/mysql/)
19:13:11	97423/97423	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2014:59:19%20GMT	https://www.w3schools.com/mysql/func_mysql_find_in_set.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_find_in_set.html	(from https://www.w3schools.com/mysql/)
19:13:11	97793/97793	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:12:00%20GMT	https://www.w3schools.com/mysql/func_mysql_field.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_field.html	(from https://www.w3schools.com/mysql/)
19:13:11	96985/96985	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2015:06:20%20GMT	https://www.w3schools.com/mysql/func_mysql_format.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_format.html	(from https://www.w3schools.com/mysql/)
19:13:13	97286/97286	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:28:35%20GMT	https://www.w3schools.com/mysql/func_mysql_instr.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_instr.html	(from https://www.w3schools.com/mysql/)
19:13:13	97532/97532	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:12:04%20GMT	https://www.w3schools.com/mysql/func_mysql_insert.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_insert.html	(from https://www.w3schools.com/mysql/)
19:13:14	96703/96703	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:43:18%20GMT	https://www.w3schools.com/mysql/func_mysql_lcase.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_lcase.html	(from https://www.w3schools.com/mysql/)
19:13:14	97050/97050	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:43:22%20GMT	https://www.w3schools.com/mysql/func_mysql_left.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_left.html	(from https://www.w3schools.com/mysql/)
19:13:15	96631/96631	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:07:49%20GMT	https://www.w3schools.com/mysql/func_mysql_length.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_length.html	(from https://www.w3schools.com/mysql/)
19:13:17	97638/97638	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:12:10%20GMT	https://www.w3schools.com/mysql/func_mysql_locate.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_locate.html	(from https://www.w3schools.com/mysql/)
19:13:18	96698/96698	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:49:22%20GMT	https://www.w3schools.com/mysql/func_mysql_lower.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_lower.html	(from https://www.w3schools.com/mysql/)
19:13:18	99241/99241	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:43:26%20GMT	https://www.w3schools.com/mysql/func_mysql_lpad.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_lpad.html	(from https://www.w3schools.com/mysql/)
19:13:18	96252/96252	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:43:38%20GMT	https://www.w3schools.com/mysql/func_mysql_ltrim.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_ltrim.html	(from https://www.w3schools.com/mysql/)
19:13:20	97698/97698	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2015:06:24%20GMT	https://www.w3schools.com/mysql/func_mysql_mid.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_mid.html	(from https://www.w3schools.com/mysql/)
19:13:20	97519/97519	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2016:54:52%20GMT	https://www.w3schools.com/mysql/func_mysql_position.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_position.html	(from https://www.w3schools.com/mysql/)
19:13:22	96978/96978	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:11:33%20GMT	https://www.w3schools.com/mysql/func_mysql_repeat.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_repeat.html	(from https://www.w3schools.com/mysql/)
19:13:25	97680/97680	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2015:06:26%20GMT	https://www.w3schools.com/mysql/func_mysql_replace.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_replace.html	(from https://www.w3schools.com/mysql/)
19:13:25	98531/98531	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:12:19%20GMT	https://www.w3schools.com/mysql/func_mysql_reverse.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_reverse.html	(from https://www.w3schools.com/mysql/)
19:13:27	97068/97068	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:12:21%20GMT	https://www.w3schools.com/mysql/func_mysql_right.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_right.html	(from https://www.w3schools.com/mysql/)
19:13:29	97254/97254	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:12:22%20GMT	https://www.w3schools.com/mysql/func_mysql_rpad.asp	D:/mysqldocs/MySQL%20docs/www.w3schools.com/mysql/func_mysql_rpad.html	(from https://www.w3schools.com/mysql/)
